variant_id,activity_sequence,trace_length,frequency,frequency_pct,representative_case_id,duration_seconds_mean,duration_seconds_median,duration_seconds_min,duration_seconds_max,outcome,rework,resource_distribution
V0422,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission IC>CRP>LacticAcid>Leucocytes>LacticAcid>LacticAcid>CRP>Leucocytes>Admission NC>CRP>Leucocytes>CRP>Release A>Return ER,22,1,0.0009523809523809524,OR,18495142.0,18495142.0,18495142.0,18495142.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0423,ER Registration>ER Triage>Leucocytes>CRP>Admission NC>ER Sepsis Triage>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release C,14,1,0.0009523809523809524,PR,2280465.0,2280465.0,2280465.0,2280465.0,Release C,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0424,IV Liquid>ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Release A>Return ER,11,1,0.0009523809523809524,RR,1059845.0,1059845.0,1059845.0,1059845.0,Return ER,{},{}
V0425,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Release A,13,1,0.0009523809523809524,SR,469797.0,469797.0,469797.0,469797.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0426,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Release C,15,1,0.0009523809523809524,UR,666278.0,666278.0,666278.0,666278.0,Release C,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0427,ER Triage>ER Registration>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release C>Return ER,16,1,0.0009523809523809524,VR,9508427.0,9508427.0,9508427.0,9508427.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0428,CRP>LacticAcid>Leucocytes>ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release C,18,1,0.0009523809523809524,WR,668040.0,668040.0,668040.0,668040.0,Release C,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0429,ER Registration>CRP>Leucocytes>ER Triage>ER Sepsis Triage>IV Antibiotics,6,1,0.0009523809523809524,XR,8131.0,8131.0,8131.0,8131.0,IV Antibiotics,{},{}
V0430,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release A,17,1,0.0009523809523809524,YR,610750.0,610750.0,610750.0,610750.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0431,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Release A,13,1,0.0009523809523809524,ZR,359306.0,359306.0,359306.0,359306.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0432,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission IC>Leucocytes>LacticAcid>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Release B,22,1,0.0009523809523809524,AS,89017.0,89017.0,89017.0,89017.0,Release B,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0433,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>CRP>CRP>CRP>Release C,13,1,0.0009523809523809524,BS,1118539.0,1118539.0,1118539.0,1118539.0,Release C,"{""CRP"": 1}",{}
V0434,IV Liquid>ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,15,1,0.0009523809523809524,DS,740209.0,740209.0,740209.0,740209.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0435,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Admission NC>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Admission IC>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>Admission NC>Leucocytes>Leucocytes>Leucocytes>Release A>Return ER,48,1,0.0009523809523809524,ES,2671874.0,2671874.0,2671874.0,2671874.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0436,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release B,16,1,0.0009523809523809524,GS,1196126.0,1196126.0,1196126.0,1196126.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0437,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission IC>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release D>Return ER,45,1,0.0009523809523809524,HS,1568477.0,1568477.0,1568477.0,1568477.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0438,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Release A,23,1,0.0009523809523809524,IS,1123318.0,1123318.0,1123318.0,1123318.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0439,ER Registration>ER Triage>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Release A,39,1,0.0009523809523809524,JS,3087168.0,3087168.0,3087168.0,3087168.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0440,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Admission NC>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Release A>Return ER,22,1,0.0009523809523809524,KS,4374950.0,4374950.0,4374950.0,4374950.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0441,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>Release A>Return ER,15,1,0.0009523809523809524,LS,34298070.0,34298070.0,34298070.0,34298070.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0442,IV Liquid>ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>Release A>Return ER,15,1,0.0009523809523809524,MS,8027681.0,8027681.0,8027681.0,8027681.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0443,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A>Return ER,13,1,0.0009523809523809524,SS,3965243.0,3965243.0,3965243.0,3965243.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0444,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Release C,20,1,0.0009523809523809524,TS,729025.0,729025.0,729025.0,729025.0,Release C,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0445,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>CRP>Leucocytes>Release A,15,1,0.0009523809523809524,US,415191.0,415191.0,415191.0,415191.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0446,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>Release A,16,1,0.0009523809523809524,VS,449081.0,449081.0,449081.0,449081.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0447,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release C>Return ER,21,1,0.0009523809523809524,XS,11930260.0,11930260.0,11930260.0,11930260.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0448,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission IC>LacticAcid>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,23,1,0.0009523809523809524,YS,9985319.0,9985319.0,9985319.0,9985319.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0449,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Release A>Return ER,14,1,0.0009523809523809524,ZS,34467003.0,34467003.0,34467003.0,34467003.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0450,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>IV Liquid>CRP>Leucocytes>Release A,12,1,0.0009523809523809524,CT,490395.0,490395.0,490395.0,490395.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0451,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>Admission NC>Admission NC>Release A,9,1,0.0009523809523809524,DT,532476.0,532476.0,532476.0,532476.0,Release A,"{""Admission NC"": 1}",{}
V0452,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission IC>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>Admission NC>Release A,37,1,0.0009523809523809524,FT,1556321.0,1556321.0,1556321.0,1556321.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0453,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,22,1,0.0009523809523809524,GT,1994883.0,1994883.0,1994883.0,1994883.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0454,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809524,IT,8741652.0,8741652.0,8741652.0,8741652.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0455,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,14,1,0.0009523809523809524,JT,1028974.0,1028974.0,1028974.0,1028974.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0456,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>Leucocytes>CRP>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Release A,13,1,0.0009523809523809524,KT,311707.0,311707.0,311707.0,311707.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0457,ER Registration>Leucocytes>CRP>LacticAcid>ER Triage>ER Sepsis Triage>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Admission NC>Admission IC>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Release A,29,1,0.0009523809523809524,LT,1281559.0,1281559.0,1281559.0,1281559.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0458,ER Registration>ER Triage>IV Liquid>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Antibiotics>Admission NC>CRP>Release A>Return ER,12,1,0.0009523809523809524,MT,7178232.0,7178232.0,7178232.0,7178232.0,Return ER,"{""CRP"": 1}",{}
V0459,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Release A,17,1,0.0009523809523809524,NT,628926.0,628926.0,628926.0,628926.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0460,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,16,1,0.0009523809523809524,OT,956252.0,956252.0,956252.0,956252.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0461,ER Registration>ER Triage>CRP>LacticAcid>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>Release A,13,1,0.0009523809523809524,PT,371902.0,371902.0,371902.0,371902.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0462,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP,11,1,0.0009523809523809524,QT,43353.0,43353.0,43353.0,43353.0,CRP,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0463,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>LacticAcid>CRP>IV Antibiotics>Admission NC>Release A>Return ER,11,1,0.0009523809523809524,RT,8550431.0,8550431.0,8550431.0,8550431.0,Return ER,{},{}
V0464,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>Release A>Return ER,17,1,0.0009523809523809524,ST,9958980.0,9958980.0,9958980.0,9958980.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0465,ER Registration>Leucocytes>CRP>LacticAcid>ER Triage>ER Sepsis Triage>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809524,UT,285927.0,285927.0,285927.0,285927.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0466,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Admission NC>Release A,16,1,0.0009523809523809524,VT,1352707.0,1352707.0,1352707.0,1352707.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0467,ER Registration>ER Triage>CRP>LacticAcid>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Admission NC>Release A>Return ER,18,1,0.0009523809523809524,WT,1339892.0,1339892.0,1339892.0,1339892.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0468,ER Registration>ER Triage>CRP>Leucocytes>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,18,1,0.0009523809523809524,XT,861795.0,861795.0,861795.0,861795.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0469,ER Registration>ER Triage>LacticAcid>CRP>Leucocytes>IV Liquid>ER Sepsis Triage>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,17,1,0.0009523809523809524,YT,1731177.0,1731177.0,1731177.0,1731177.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0470,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>Release D,13,1,0.0009523809523809524,ZT,425540.0,425540.0,425540.0,425540.0,Release D,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0471,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809524,AU,302516.0,302516.0,302516.0,302516.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0472,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>LacticAcid>CRP>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A,14,1,0.0009523809523809524,BU,349332.0,349332.0,349332.0,349332.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0473,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>Admission NC>CRP>Leucocytes>Release A>Return ER,11,1,0.0009523809523809524,CU,766030.0,766030.0,766030.0,766030.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0474,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>IV Liquid>Admission NC>CRP>Leucocytes>Leucocytes>Release A>Return ER,14,1,0.0009523809523809524,EU,15454042.0,15454042.0,15454042.0,15454042.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0475,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,12,1,0.0009523809523809524,FU,528668.0,528668.0,528668.0,528668.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0476,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Release A>Return ER,15,1,0.0009523809523809524,GU,8649129.0,8649129.0,8649129.0,8649129.0,Return ER,"{""Leucocytes"": 1}",{}
V0477,ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>IV Liquid>LacticAcid>CRP>Leucocytes>Admission NC>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,15,1,0.0009523809523809524,IU,571686.0,571686.0,571686.0,571686.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0478,ER Registration>Leucocytes>LacticAcid>CRP>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>CRP>Leucocytes>CRP>Leucocytes>Release A,16,1,0.0009523809523809524,JU,386490.0,386490.0,386490.0,386490.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0479,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>IV Liquid>Release A>Return ER,13,1,0.0009523809523809524,LU,838620.0,838620.0,838620.0,838620.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0480,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A,14,1,0.0009523809523809524,MU,609387.0,609387.0,609387.0,609387.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0481,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Release A,20,1,0.0009523809523809524,NU,984680.0,984680.0,984680.0,984680.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0482,ER Registration>Leucocytes>LacticAcid>CRP>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Release A>Return ER,14,1,0.0009523809523809524,OU,1101069.0,1101069.0,1101069.0,1101069.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0483,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Release B,38,1,0.0009523809523809524,PU,3103821.0,3103821.0,3103821.0,3103821.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0484,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,19,1,0.0009523809523809524,QU,5398105.0,5398105.0,5398105.0,5398105.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0485,Leucocytes>CRP>ER Registration>ER Triage>ER Sepsis Triage>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Admission NC>Admission IC>Leucocytes>LacticAcid>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Release A,34,1,0.0009523809523809524,RU,1106880.0,1106880.0,1106880.0,1106880.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0486,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>ER Sepsis Triage>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>Release D,20,1,0.0009523809523809524,TU,1550651.0,1550651.0,1550651.0,1550651.0,Release D,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0487,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>LacticAcid>Admission NC>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Release A,17,1,0.0009523809523809524,WU,927514.0,927514.0,927514.0,927514.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0488,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>IV Liquid,8,1,0.0009523809523809524,XU,7002.0,7002.0,7002.0,7002.0,IV Liquid,{},{}
V0489,ER Registration>LacticAcid>CRP>Leucocytes>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Release A,10,1,0.0009523809523809524,AV,466694.0,466694.0,466694.0,466694.0,Release A,{},{}
V0490,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>LacticAcid>Admission NC>CRP>Leucocytes>Release A,16,1,0.0009523809523809524,BV,422287.0,422287.0,422287.0,422287.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0491,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809524,CV,303259.0,303259.0,303259.0,303259.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0492,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Leucocytes>CRP>IV Liquid,10,1,0.0009523809523809524,EV,87462.0,87462.0,87462.0,87462.0,IV Liquid,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0493,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>LacticAcid>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release B,14,1,0.0009523809523809524,GV,882091.0,882091.0,882091.0,882091.0,Release B,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0494,ER Registration>CRP>Leucocytes>LacticAcid>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release A,16,1,0.0009523809523809524,HV,538450.0,538450.0,538450.0,538450.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
